2004 Federal Election Polling Places [12246 8/11/2005 11:10:53 PM]
State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostCode
WA,243,O'Connor,7723,1,Redmond,Redmond Hall,Redmond-Hay River Rd,,,REDMOND,WA,6327
WA,243,O'Connor,8096,1,Rocky Gully,Rocky Gully RSL Hall,Arbour St,,,ROCKY GULLY,WA,6397
WA,243,O'Connor,32263,1,Rottnest (O'Connor),Rottnest Primary School,,,,ROTTNEST ISLAND,WA,6161
WA,243,O'Connor,7725,1,Scotsdale,Scotsdale Hall,cnr Scotsdale & Walter Rd,,,SCOTSDALE,WA,6333
WA,243,O'Connor,8098,1,Shackleton,Shackleton Memorial Hall,Jermyn St,,,SHACKLETON,WA,6386
WA,243,O'Connor,11904,1,Spalding,Spalding Family Centre,75 Mitchell St,,,SPALDING,WA,6530
WA,243,O'Connor,34087,2,Special Hospital Team 1,Gwen Hardie Lodge,Mermaid Ave,,,YAKAMIA,WA,6330
WA,243,O'Connor,34227,2,Special Hospital Team 2,Nazareth House,Onslow St,,,GERALDTON,WA,6530
WA,243,O'Connor,34228,2,Special Hospital Team 3,Springhaven Lodge,Spring St,,,KOJONUP,WA,6395
WA,243,O'Connor,34229,2,Special Hospital Team 4,Mount Barker Plantagenet District Hospital,Langton Rd,,,MOUNT BARKER,WA,6324
WA,243,O'Connor,34230,2,Special Hospital Team 5,Waratah Frail Aged Home,Warwick St,,,WAGIN,WA,6315
WA,243,O'Connor,7730,1,Spencer Park,Spencer Park Primary School,Hardie Rd,,,SPENCER PARK,WA,6330
WA,243,O'Connor,8099,1,Tambellup,Tambellup Telecentre,Norrish St,,,TAMBELLUP,WA,6320
WA,243,O'Connor,8100,1,Tammin,Tammin Primary School,Ridley St,,,TAMMIN,WA,6409
WA,243,O'Connor,8101,1,Three Springs,Three Springs Primary School,Carter St,,,THREE SPRINGS,WA,6519
WA,243,O'Connor,8102,1,Tincurrin,Tincurrin Primary School,Tincurrin South Rd,,,TINCURRIN,WA,6361
WA,243,O'Connor,7731,1,Tingledale,Tingledale Hall,Valley of the Giants Rd,,,TINGLEDALE,WA,6333
WA,243,O'Connor,8104,1,Trayning,Don Mason Community Centre,Railway St,,,TRAYNING,WA,6488
WA,243,O'Connor,8050,1,Varley,Varley and Districts Hall,Pitt St,,,VARLEY,WA,6355
WA,243,O'Connor,8106,1,Waggrakine,Waggrakine Primary School,Hall Rd,,,WAGGRAKINE,WA,6530
WA,243,O'Connor,8107,1,Wagin,Wagin Wesley Hall,Ranford St,,,WAGIN,WA,6315
WA,243,O'Connor,8108,1,Walkaway,Walkaway Primary School,Evans Rd,,,WALKAWAY,WA,6528
WA,243,O'Connor,8110,1,Watheroo,Watheroo Primary School,York St,,,WATHEROO,WA,6513
WA,243,O'Connor,7736,1,Wellstead,Wellstead Community Hall,South Coast Hwy,,,WELLSTEAD,WA,6328
WA,243,O'Connor,8112,1,Wickepin,Wickepin Primary School,Henry St,,,WICKEPIN,WA,6370
WA,243,O'Connor,8114,1,Wongan Hills,Wongan Hills District High School,Quinlan St,,,WONGAN HILLS,WA,6603
WA,243,O'Connor,8115,1,Wonthella,Allendale Primary School,Wittenoom St,,,WONTHELLA,WA,6530
WA,243,O'Connor,8116,1,Woodanilling,Woodanilling Shire Hall,31 Robinson Rd,,,WOODANILLING,WA,6316
WA,243,O'Connor,8118,1,Wubin,Wubin Primary School,Glowery St,,,WUBIN,WA,6612
WA,243,O'Connor,8120,1,Wyalkatchem,Wyalkatchem District High School,Honour Ave,,,WYALKATCHEM,WA,6485
WA,243,O'Connor,7741,1,Yakamia,Yakamia Primary School,Beaufort Rd,,,YAKAMIA,WA,6330
WA,243,O'Connor,8121,1,Yealering,Yealering Primary School,Yealering-Pingelly Rd,,,YEALERING,WA,6372
WA,243,O'Connor,8122,1,Yerecoin,Yerecoin Hall,Bindi Bindi-Toodyay Rd,,,YERECOIN,WA,6571
WA,243,O'Connor,8124,1,Yorkrakine,Yorkrakine Hall,Bungulla North Rd,,,YORKRAKINE,WA,6409
WA,244,Pearce,7977,1,Bakers Hill,Bakers Hill Primary School,St George St,,,BAKERS HILL,WA,6562
WA,244,Pearce,7982,1,Beverley,Beverley Recreation Ground,Forrest St,,,BEVERLEY,WA,6304
WA,244,Pearce,7921,1,Bindoon,Bindoon Ambulance Hall,Great Northern Hwy,,,BINDOON,WA,6502
WA,244,Pearce,7985,1,Boddington,Boddington District High School,Pollard St,,,BODDINGTON,WA,6390
WA,244,Pearce,7991,1,Brookton,Brookton District High School,Tiller St,,,BROOKTON,WA,6306
WA,244,Pearce,7923,1,Bullsbrook,Bullsbrook District High School,Brearley St,,,BULLSBROOK,WA,6084
WA,244,Pearce,38192,1,Butler,Butler Primary School,Camborne Pkwy,,,BUTLER,WA,6032
WA,244,Pearce,7530,1,Carmel,Carmel Hall,Carmel Rd,,,CARMEL,WA,6076
WA,244,Pearce,7927,1,Chidlow,Chidlow Primary School,Lilydale Rd,,,CHIDLOW,WA,6556
WA,244,Pearce,31060,1,Clarkson,Clarkson Community High School,Hannaford Ave,,,CLARKSON,WA,6030
WA,244,Pearce,8005,1,Cuballing,Cuballing Hall,Campbell St,,,CUBALLING,WA,6311
WA,244,Pearce,7930,1,Darlington,Darlington Primary School,Glen Rd,,,DARLINGTON,WA,6070
WA,244,Pearce,32575,1,Ellenbrook,Ellenbrook Primary School,Fortescue Pl,,,ELLENBROOK,WA,6069
WA,244,Pearce,7933,1,Gidgegannup,Gidgegannup Hall,Toodyay Rd,,,GIDGEGANNUP,WA,6083
WA,244,Pearce,7934,1,Gingin,Gingin Recreation Centre,Weld St,,,GINGIN,WA,6503
WA,244,Pearce,7935,1,Glen Forrest,Glen Forrest Hall,Marnie Rd,,,GLEN FORREST,WA,6071
WA,244,Pearce,8028,1,Grass Valley,Grass Valley Hall,Wilson St,,,GRASS VALLEY,WA,6403
WA,244,Pearce,8029,1,Greenhills,Greenhills Hall,Greenhills Rd,,,GREENHILLS,WA,6380
WA,244,Pearce,7936,1,Greenmount,Greenmount Primary School,Innamincka Rd,,,GREENMOUNT,WA,6056
WA,244,Pearce,7937,1,Guilderton,Guilderton Hall,Wedge St,,,GUILDERTON,WA,6041
WA,244,Pearce,34101,1,Helena Valley (Pearce),Helena Valley Recreation Hall,Cnr Scott St and Clayton Rd,,,HELENA VALLEY,WA,6056
WA,244,Pearce,7939,1,Henley Brook,West Swan Hall,Cnr West Swan Rd & Henley St,,,HENLEY BROOK,WA,6055
WA,244,Pearce,7940,1,Herne Hill,Herne Hill Primary School,Argyle St,,,HERNE HILL,WA,6056
WA,244,Pearce,8030,1,Highbury,Highbury Hall,Burley St,,,HIGHBURY,WA,6313
WA,244,Pearce,7944,1,Lancelin,St John Ambulance Hall,Atkinson Way,,,LANCELIN,WA,6044
WA,244,Pearce,7945,1,Ledge Point,Ledge Point Community Hall,Turner St,,,LEDGE POINT,WA,6043
WA,244,Pearce,7947,1,Lower Chittering,Lower Chittering Progress Association Hall,Chittering Valley Rd,,,LOWER CHITTERING,WA,6084
WA,244,Pearce,7948,1,Mahogany Creek,Mahogany Creek Hall,Cnr Jacoby St & Strettle Rd,,,MAHOGANY CREEK,WA,6072
WA,244,Pearce,31963,1,Merriwa,Merriwa Primary School,Baltimore Pde,,,MERRIWA,WA,6030
WA,244,Pearce,11597,1,Midland (Pearce),Ascension Church Hall,Spring Park Rd,,,MIDLAND,WA,6056
WA,244,Pearce,32452,1,Mindarie,Mindarie Primary School,Rothesday Hts,,,MINDARIE,WA,6030
WA,244,Pearce,7953,1,Mount Helena,Mount Helena Community Centre,Keane St East,,,MOUNT HELENA,WA,6082
WA,244,Pearce,7954,1,Muchea,Muchea Community Hall,Archibald St,,,MUCHEA,WA,6501
WA,244,Pearce,7956,1,Mundaring,Mundaring Hall,Cnr Jacoby and Nichol Sts,,,MUNDARING,WA,6073
WA,244,Pearce,8073,1,Narrogin,Narrogin Town Hall,Federal St,,,NARROGIN,WA,6312
WA,244,Pearce,8074,1,Narrogin Regional Hospital,Narrogin Regional Hospital,Williams Rd,,,NARROGIN,WA,6312
WA,244,Pearce,8077,1,Northam,Northam Memorial Hall,Fitzgerald St,,,NORTHAM,WA,6401
WA,244,Pearce,8078,1,Northam East,Northam Primary School,Duke St,,,NORTHAM,WA,6401
WA,244,Pearce,8079,1,Northam North,Avonvale Primary School,Hutt St,,,NORTHAM,WA,6401
WA,244,Pearce,7958,1,Parkerville,Parkerville Play Group,Windoo Rd,,,PARKERVILLE,WA,6081
WA,244,Pearce,13985,1,Perth (Pearce),Trinity Uniting Church Hall,72 St Georges Tce,,,PERTH,WA,6000
WA,244,Pearce,7551,1,Pickering Brook,Pickering Brook Primary School,Pickering Brook Rd,,,PICKERING BROOK,WA,6076
WA,244,Pearce,8086,1,Pingelly,Pingelly Town Hall,Parade St,,,PINGELLY,WA,6308
WA,244,Pearce,8089,1,Popanyinning,Popanyinning Hall,Francis St,,,POPANYINNING,WA,6309
WA,244,Pearce,34204,4,Prison Mobile Team 1,Bandyup Women's Prison,Middle Swan Rd,,,WEST SWAN,WA,6055
WA,244,Pearce,8094,1,Quindanning,Quindanning Hall,Pinjarra-Williams Rd,,,QUINDANNING,WA,6391
WA,244,Pearce,7959,1,Quinns Rocks,Gumblossom Sports Hall,Tapping Way,,,QUINNS ROCKS,WA,6030
WA,244,Pearce,32266,1,Rottnest (Pearce),Rottnest Primary School,,,,ROTTNEST ISLAND,WA,6161
WA,244,Pearce,7960,1,Sawyers Valley,Sawyers Valley Primary School,Barlow St,,,SAWYERS VALLEY,WA,6074
WA,244,Pearce,7961,1,Seabird,Seabird Progress Association Hall,Chalon Ave,,,SEABIRD,WA,6042
WA,244,Pearce,34085,2,Special Hospital Team 1,Yallambee Hostel,Monaco Ave,,,MUNDARING,WA,6073
WA,244,Pearce,34196,2,Special Hospital Team 2,Northam Regional Hospital,Robinson St,,,NORTHAM,WA,6401
WA,244,Pearce,34198,2,Special Hospital Team 3,Narrogin Nursing Home,Williams Rd,,,NARROGIN,WA,6312
WA,244,Pearce,34271,2,Special Hospital Team 4,Tuart Lodge,Hughie Edwards Dr,,,MERRIWA,WA,6030
WA,244,Pearce,7962,1,Stoneville,Stoneville Hall,Bentley St,,,STONEVILLE,WA,6081
WA,244,Pearce,11901,1,Stratton,Middle Swan Primary School,Lewis Jones Crs,,,STRATTON,WA,6056
WA,244,Pearce,7963,1,Swan View (Pearce),Swan View High School,Weld Rd,,,SWAN VIEW,WA,6056
WA,244,Pearce,8103,1,Toodyay,Toodyay CWA Centre,Stirling Tce,,,TOODYAY,WA,6566
WA,244,Pearce,7964,1,Two Rocks,Phil Renkin Recreation Centre,Lisford Ave,,,TWO ROCKS,WA,6037
WA,244,Pearce,7951,1,Upper Swan,Upper Swan Primary School,Great Northern Hwy,,,UPPER SWAN,WA,6069
WA,244,Pearce,34102,1,Walliston (Pearce),Walliston Primary School,Dianella Rd,,,WALLISTON,WA,6076
WA,244,Pearce,8109,1,Wandering,Wandering Primary School,Watts St,,,WANDERING,WA,6308
WA,244,Pearce,8008,1,West Dale,Dale River Tennis Club,Brookton Hwy,,,WEST DALE,WA,6304
WA,244,Pearce,8113,1,Williams,Williams RSL Hall,Brooking St,,,WILLIAMS,WA,6391
WA,244,Pearce,7968,1,Woodridge,Woodridge Community Centre,King Dr,,,WOODRIDGE,WA,6041
WA,244,Pearce,7970,1,Wooroloo,Wooroloo Primary School,Wade St,,,WOOROLOO,WA,6558
WA,244,Pearce,8119,1,Wundowie,Wundowie Primary School,Boronia Ave,,,WUNDOWIE,WA,6560
WA,244,Pearce,7971,1,Yanchep,Yanchep District High School,Lagoon Dr,,,YANCHEP,WA,6035
WA,244,Pearce,8123,1,York,York District High School,Trews Rd,,,YORK,WA,6302
WA,245,Perth,8127,1,Ashfield,Ashfield Primary School,Margaret St,,,ASHFIELD,WA,6054
WA,245,Perth,8128,1,Bassendean,Anzac Tce Primary School,176 Anzac Tce,,,BASSENDEAN,WA,6054
WA,245,Perth,8129,1,Bassendean South,Bassendean Primary School,70 West Rd,,,BASSENDEAN,WA,6054
WA,245,Perth,8130,1,Bayswater,Senior Citizens Centre,27 King William St,,,BAYSWATER,WA,6053
WA,245,Perth,8143,1,Bayswater North,Hillcrest Primary School,2 Bay View St,,,BAYSWATER,WA,6053
WA,245,Perth,8131,1,Bedford Park,Baden Powell Guide & Scout Hall,Birkett St,,,BEDFORD,WA,6052
WA,245,Perth,8132,1,Bedford West,Old Chisholm College Campus,Administration Block,Wood St,,INGLEWOOD,WA,6052
WA,245,Perth,8855,1,Beechboro,Beechboro Primary School,King Rd,,,BEECHBORO,WA,6063
WA,245,Perth,7918,1,Beechboro East,East Beechboro Primary School,Brockmill Ave,,,BEECHBORO,WA,6063
WA,245,Perth,11910,1,Beechboro West,John Septimus Roe Anglican Community School,Blackboy Way,,,BEECHBORO,WA,6063
WA,245,Perth,8134,1,Coolbinia,Coolbinia Primary School,Bradford St,,,COOLBINIA,WA,6050
WA,245,Perth,8135,1,Dianella,Islamic College,Cleveland St,,,DIANELLA,WA,6059
WA,245,Perth,8136,1,Dianella Central,Dianella Community Centre,18 Kerry St,,,DIANELLA,WA,6059
WA,245,Perth,8151,1,Dianella North,West Morley Primary School,Fitzroy St,,,DIANELLA,WA,6059
WA,245,Perth,8137,1,East Perth,Department of Housing & Works,99 Plain St,,,EAST PERTH,WA,6004
WA,245,Perth,7931,1,Eden Hill,Eden Hill Primary School,Ivanhoe St,,,EDEN HILL,WA,6054
WA,245,Perth,8138,1,Embleton,Embleton Primary School,51 Priestley St,,,EMBLETON,WA,6062
WA,245,Perth,32518,1,Hampton Park,Hampton Park Primary School,Paine Rd,,,MORLEY,WA,6062
WA,245,Perth,8142,1,Highgate,Highgate Primary School,147 Lincoln St,,,HIGHGATE,WA,6003
WA,245,Perth,8145,1,Inglewood,Inglewood Masonic Hall,Cnr Carrington St & Ninth Ave,,,INGLEWOOD,WA,6052
WA,245,Perth,8147,1,Inglewood North,Inglewood Primary School,34 Normanby Rd,,,INGLEWOOD,WA,6052
WA,245,Perth,31956,1,Kiara,Lockridge Senior High School,Benara Rd,,,KIARA,WA,6054
WA,245,Perth,7946,1,Lockridge,Lockridge Primary School,Rosher Rd,,,LOCKRIDGE,WA,6054
WA,245,Perth,8148,1,Maylands,Alma Venville Recreation Centre,Cnr Eighth Ave & Guildford Rd,,,MAYLANDS,WA,6051
WA,245,Perth,8149,1,Maylands East,Maylands Peninsula Primary School,Kelvin St,,,MAYLANDS,WA,6051
WA,245,Perth,8150,1,Menora,Scottish Masonic Homes,24 Freedman St,,,MENORA,WA,6050
WA,245,Perth,8126,1,Menora South,Coolbinia Kindergarten,Holmfirth St,,,MENORA,WA,6050
WA,245,Perth,8163,1,Mercy Hospital,Mercy Hospital,2 Ellesmere Rd,,,MT LAWLEY,WA,6050
WA,245,Perth,11596,1,Morley,Morley Primary School,Wellington Rd,,,MORLEY,WA,6062
WA,245,Perth,8153,1,Morley North,Morley Kindergarten,15 Brand Pl,,,MORLEY,WA,6062
WA,245,Perth,8140,1,Morley South,Eric Strauss Community Centre,Morley Dve E,,,MORLEY,WA,6062
WA,245,Perth,8154,1,Mount Lawley,Mt Lawley Primary School,Second Ave,,,MT LAWLEY,WA,6050
WA,245,Perth,8155,1,Mount Lawley East,Mt Lawley Kindergarten,81 Railway Pde,,,MT LAWLEY,WA,6050
WA,245,Perth,8139,1,Mount Lawley South,Central TAFE,Harold St,,,MT LAWLEY,WA,6050
WA,245,Perth,8156,1,Mount Lawley West,Mt Lawley Masonic Hall,48 Alma Rd,,,MT LAWLEY,WA,6050
WA,245,Perth,32539,1,Noranda West (Perth),North Morley Primary School,75 Gordon Rd W,,,DIANELLA,WA,6059
WA,245,Perth,8164,1,Northbridge,Central TAFE College,25 Aberdeen St,,,PERTH,WA,6000
WA,245,Perth,8159,1,North Perth,Kyilla Primary School,Selkirk St,,,NORTH PERTH,WA,6006
WA,245,Perth,8160,1,North Perth Central,North Perth Primary School,Albert St,,,NORTH PERTH,WA,6006
WA,245,Perth,8161,1,Perth (Perth),Trinity Uniting Church Hall,72 St Georges Tce,,,PERTH,WA,6000
WA,245,Perth,32208,1,Rottnest (Perth),Rottnest Primary School,,,,ROTTNEST ISLAND,WA,6161
WA,245,Perth,8162,1,Royal Perth Hospital,Royal Perth Hospital,Wellington St,,,PERTH,WA,6000
WA,245,Perth,34081,2,Special Hospital Team 1,St Michael's Nursing Home,53 Wasley St,,,NORTH PERTH,WA,6050
WA,245,Perth,34190,2,Special Hospital Team 2,Mertome Village,6 Third Ave E,,,MAYLANDS,WA,6053
WA,245,Perth,34206,2,Special Hospital Team 3,Riverslea Lodge,51 Alexander Dr,,,MOUNT LAWLEY,WA,6062
WA,245,Perth,11595,1,West Perth (Perth),Greek Orthodox Church,Cnr Charles & Carr Sts,,,WEST PERTH,WA,6005
WA,246,Stirling,8174,1,Balcatta,Balcatta Primary School,Main St,,,BALCATTA,WA,6021
WA,246,Stirling,8175,1,Balcatta Central,Balcatta Senior High School,Performing Arts Centre,Poincaire St,,BALCATTA,WA,6021
WA,246,Stirling,33195,1,Balcatta East,Balcatta Gospel Hall,38 Collier Ave,,,BALCATTA,WA,6021
WA,246,Stirling,8176,1,Balcatta North,Takari Primary School,Rickman St,,,BALCATTA,WA,6021
WA,246,Stirling,7562,1,Balga,Balga Primary School,Fernhurst Cres,,,BALGA,WA,6061
WA,246,Stirling,7563,1,Balga North,North Balga Primary School,Maitland Rd,,,BALGA,WA,6061
WA,246,Stirling,7565,1,Carine,Carine Senior High School,Everingham St,,,CARINE,WA,6020
WA,246,Stirling,8178,1,Deanmore,Deanmore Primary School,Deanmore Rd,,,KARRINYUP,WA,6018
WA,246,Stirling,8180,1,Dianella Heights,Dianella Heights Primary School,Beaman St,,,DIANELLA,WA,6059
WA,246,Stirling,38196,1,Dianella St Andrew's,St Andrew's Grammar School,4 Hellenic Dr,,,DIANELLA,WA,6059
WA,246,Stirling,8181,1,Dianella West,Sutherland Dianella Primary School,Sutherland Ave,,,DIANELLA,WA,6059
WA,246,Stirling,8182,1,Doubleview (Stirling),Doubleview Primary School,St Brigid's Tce,,,DOUBLEVIEW,WA,6018
WA,246,Stirling,8184,1,Doubleview North,Karrinyup Sports Centre,Nerita Way,,,KARRINYUP,WA,6018
WA,246,Stirling,32477,1,Duncraig East (Stirling),Davallia Primary School,Juniper Way,,,DUNCRAIG,WA,6023
WA,246,Stirling,7576,1,Hamersley,Glendale Primary School,Glendale Ave,,,HAMERSLEY,WA,6022
WA,246,Stirling,11911,1,Hamersley East,West Coast Resource Centre,Earn Pl,,,HAMERSLEY,WA,6022
WA,246,Stirling,8186,1,Innaloo North,Yuluma Primary School,Ambrose St,,,INNALOO,WA,6018
WA,246,Stirling,8187,1,Karrinyup,Karrinyup Primary School,15 Hampton St,,,KARRINYUP,WA,6018
WA,246,Stirling,8188,1,Lake Gwelup,Lake Gwelup Primary School,59 Porter St,,,GWELUP,WA,6018
WA,246,Stirling,8189,1,Mirrabooka,Mirrabooka Senior High School,Nollamara Ave,,,NOLLAMARA,WA,6061
WA,246,Stirling,11598,1,Mirrabooka Central,Dryandra Primary School,449 Dryandra Dr,,,MIRRABOOKA,WA,6061
WA,246,Stirling,31067,1,Mirrabooka East,Boyare Primary School,Threadleaf Way,,,MIRRABOOKA,WA,6061
WA,246,Stirling,8190,1,Nollamara,Nollamara Primary School,Harrison St,,,NOLLAMARA,WA,6061
WA,246,Stirling,8179,1,Noranda West (Stirling),North Morley Primary School,75 Gordon Rd W,,,DIANELLA,WA,6059
WA,246,Stirling,7582,1,North Beach,North Beach Primary School,North Beach Rd,,,NORTH BEACH,WA,6020
WA,246,Stirling,7583,1,North Beach Central (Stirling),North Beach Autumn Centre,20 Castle St,,,NORTH BEACH,WA,6020
WA,246,Stirling,8192,1,Osborne,Osborne Primary School,Albert St,,,OSBORNE PARK,WA,6017
WA,246,Stirling,8193,1,Osborne East,St John's Ambulance Sub-Centre,197 Main St,,,OSBORNE PARK,WA,6017
WA,246,Stirling,8194,1,Osborne Park,Osborne Park Hospital,Osborne Pl,,,STIRLING,WA,6021
WA,246,Stirling,13987,1,Perth (Stirling),Trinity Uniting Church Hall,72 St Georges Tce,,,PERTH,WA,6000
WA,246,Stirling,32142,1,Rottnest (Stirling),Rottnest Primary School,,,,ROTTNEST ISLAND,WA,6161
WA,246,Stirling,8195,1,Scarborough,Scarborough Uniting Church,121 Northstead St,,,SCARBOROUGH,WA,6019
WA,246,Stirling,8196,1,Scarborough Central,Scarborough Pre-Primary School,Bazaar Tce,,,SCARBOROUGH,WA,6019
WA,246,Stirling,34084,2,Special Hospital Team 1,Villa Hellas Nursing Home,77 Lynn St,,,TRIGG,WA,6059
WA,246,Stirling,38415,2,Special Hospital Team 2,St Andrew's,7 Deanmore Rd,,,KARRINYUP,WA,6059
WA,246,Stirling,8197,1,Trigg,Trigg Surf Life Saving Club,West Coast Dr,,,TRIGG,WA,6029
WA,246,Stirling,8198,1,Tuart Hill (Stirling),Tuart Hill Primary School,Banksia St,,,TUART HILL,WA,6060
WA,246,Stirling,34334,1,Wembley Downs (Stirling),Wembley Downs Primary School,Bournemouth Cres,,,WEMBLEY DOWNS,WA,6019
WA,246,Stirling,8177,1,Westminster,Westminster Primary School,Marloo Rd,,,WESTMINSTER,WA,6061
WA,246,Stirling,8202,1,Yokine,Yokine Primary School,Woodrow Ave,,,YOKINE,WA,6060
WA,246,Stirling,8203,1,Yokine North,Yokine Uniting Church Hall,Golf View St,,,YOKINE,WA,6060
WA,246,Stirling,8204,1,Yokine West,Yokine Pre-School Centre,Ranger Rd,,,YOKINE,WA,6060
WA,247,Swan,11599,1,Beckenham,Beckenham Community Church Hall,cnr Streatham & Sydenham St,,,BECKENHAM,WA,6107
WA,247,Swan,8209,1,Belmont,Belmont Primary School,213 Gt Eastern Hwy,,,BELMONT,WA,6104
WA,247,Swan,8210,1,Bentley,Bentley Pre School Centre,6 John St,,,BENTLEY,WA,6102
WA,247,Swan,8211,1,Bentley South,Bentley Community Centre,Via Nyamup Way,,,BENTLEY,WA,6102
WA,247,Swan,8212,1,Bentley West,South Bentley Community Care Centre,Hillview Pl,,,BENTLEY,WA,6102
WA,247,Swan,7528,1,Cannington,Sevenoaks Senior College,275 Sevenoaks St,,,CANNINGTON,WA,6107
WA,247,Swan,7529,1,Cannington East,Gibbs Street Primary School,79-93 Gibbs St,,,EAST CANNINGTON,WA,6107
WA,247,Swan,8213,1,Carlisle,Carlisle Memorial Hall,2 Memorial Ave,,,CARLISLE,WA,6101
WA,247,Swan,8214,1,Cloverdale,Forster Park Hall,cnr Keane St & Abernethy Rd,,,CLOVERDALE,WA,6105
WA,247,Swan,8208,1,Cloverdale North,Airport City Church,240-244 Epsom Ave,,,BELMONT,WA,6104
WA,247,Swan,8215,1,Cloverdale West,Belmont City College,106 Fisher St,,,BELMONT,WA,6104
WA,247,Swan,8217,1,Como,Como P & C Hall,Coode St,,,COMO,WA,6152
WA,247,Swan,8216,1,Como North,Collier Park Village,16 Morrison St,,,COMO,WA,6152
WA,247,Swan,8218,1,Como South,St Augustines Church Hall,cnr Cale & Park St,,,COMO,WA,6152
WA,247,Swan,8221,1,Kensington,Kensington Primary School,73 Banksia Tce,,,KENSINGTON,WA,6151
WA,247,Swan,8223,1,Kewdale,Kewdale Primary School,264 Kew St,,,KEWDALE,WA,6105
WA,247,Swan,8232,1,Kewdale West,Carlisle Primary School,271 Orrong Rd,,,KEWDALE,WA,6105
WA,247,Swan,8224,1,Lathlain,Lathlain Primary School,120 Howick St,,,LATHLAIN,WA,6100
WA,247,Swan,8225,1,Manning,St Pius X Parish Hall,23 Paterson St,,,MANNING,WA,6152
WA,247,Swan,8226,1,Manning North,Curtin Primary School,20 Goss Ave,,,MANNING,WA,6152
WA,247,Swan,8228,1,Millen,Millen Primary School,Playfield St,,,EAST VICTORIA PARK,WA,6101
WA,247,Swan,13989,1,Perth (Swan),Trinity Uniting Church Hall,72 St Georges Tce,,,PERTH,WA,6000
WA,247,Swan,11913,1,Perth Domestic Airport,Qantas Domestic Terminal,Brearley Ave,,,PERTH AIRPORT,WA,6105
WA,247,Swan,11914,1,Perth International Airport,International Terminal,Horrie Miller Dr,,,PERTH AIRPORT,WA,6105
WA,247,Swan,34126,4,Prison Mobile Team 1,Boronia Pre-release Centre for Women,14 Hayman Rd,,,BENTLEY,WA,6102
WA,247,Swan,7552,1,Queens Park,St Josephs Parish Hall,136 Railway Pde,,,QUEENS PARK,WA,6107
WA,247,Swan,8233,1,Redcliffe,Redcliffe Primary School,62 Kanowna Ave,,,REDCLIFFE,WA,6104
WA,247,Swan,8234,1,Rivervale,WA Lapidary & Rock Hunting Club Hall,31-35 Gladstone Rd,,,RIVERVALE,WA,6103
WA,247,Swan,8241,1,Rivervale North,Tranby Primary School,99 Acton Ave,,,RIVERVALE,WA,6103
WA,247,Swan,32223,1,Rottnest (Swan),Rottnest Primary School,,,,ROTTNEST ISLAND,WA,6161
WA,247,Swan,8235,1,Rowethorpe,Rowethorpe Retirement Village,Jacaranda Ave,,,BENTLEY,WA,6102
WA,247,Swan,8236,1,South Perth,South Perth Primary School,51 Forrest St,,,SOUTH PERTH,WA,6151
WA,247,Swan,8237,1,South Perth Central,Ernest Johnston Oval,Pilgrim St,,,SOUTH PERTH,WA,6151
WA,247,Swan,8230,1,South Perth North,Legacy House,64 Mill Point Rd,,,SOUTH PERTH,WA,6151
WA,247,Swan,34090,2,Special Hospital Team 1,Windsor Park Aged Care,Mills Street,Charles Jenkins House,Hayman Rd,WILSON,WA,6107
WA,247,Swan,34124,2,Special Hospital Team 2,Swan Village of Care,Hill View Terrace,,,SOUTH PERTH,WA,6152
WA,247,Swan,34125,2,Special Hospital Team 3,South Perth Community Hospital,76 South Terrace,,,SOUTH PERTH,WA,6152
WA,247,Swan,31068,1,Swan Cottage Homes,Swan Village of Care,26 Plantation Dr,,,BENTLEY,WA,6102
WA,247,Swan,8242,1,Victoria Park,Homestead Seniors Centre,5 Mackie St,,,VICTORIA PARK,WA,6100
WA,247,Swan,11906,1,Victoria Park Central,East Victoria Park Community Centre,cnr Kent and Gloucester Sts,,,VICTORIA PARK,WA,6100
WA,247,Swan,8244,1,Victoria Park East,East Victoria Park Primary School,Beatty Ave,,,EAST VICTORIA PARK,WA,6101
WA,247,Swan,8246,1,Wilson,Wilson Community Hall,Braibrise Rd,,,WILSON,WA,6107
WA,248,Tangney,8256,1,Applecross,Applecross Primary School,Kintail Rd,,,APPLECROSS,WA,6153
WA,248,Tangney,8258,1,Ardross,St Benedict's Primary School,Alness St,,,ARDROSS,WA,6153
WA,248,Tangney,8259,1,Ardross West,Applecross Senior High School,Links Rd,,,ARDROSS,WA,6153
WA,248,Tangney,7755,1,Attadale,Attadale Primary School,Wichmann Rd,,,ATTADALE,WA,6156
WA,248,Tangney,8260,1,Bateman,Bateman Primary School,20 Bartling Cres,,,BATEMAN,WA,6150
WA,248,Tangney,8261,1,Booragoon,Booragoon Pre-primary Centre,The Ramble,,,BOORAGOON,WA,6154
WA,248,Tangney,8262,1,Brentwood,Brentwood Primary School,Moolyeen Rd,,,BRENTWOOD,WA,6153
WA,248,Tangney,8263,1,Bull Creek,Bull Creek Primary School,Hardy St,,,BULL CREEK,WA,6149
WA,248,Tangney,8264,1,Bull Creek East,Oberthur Primary School,Nicholls Cres,,,BULL CREEK,WA,6149
WA,248,Tangney,8265,1,Bull Creek North,"Admin Bldg, Air Force Estate",Bull Creek Dr,,,BULL CREEK,WA,6149
